name,city,country,IATA,ICAO,lat,lon,timezone
Cheraw Municipal /Lynch Bellinger Field,Cheraw,United States,HCW,KCQW,34.71289825,-79.95700073,-5
Wauchula Municipal ,Wuchula,United States,\N,KCHN,27.51490020752,-81.880500793457,-5
Lilydale ,Lilydale,Australia,\N,YLIL,-37.69169998168945,145.36700439453125,10
Beni Mellal ,Beni Mellal,Morocco,BEM,GMMD,32.401895,-6.315905,0
Şırnak Şerafettin Elçi ,Cizre,Turkey,NKT,LTCV,37.3647,42.0582,3
Suntar ,Suntar,Russia,SUY,UENS,62.185001373291,117.63500213623,9
Tazadit ,Zouerat,Mauritania,OUZ,GQPZ,22.756399154663086,-12.483599662780762,0
Asaba Intl ,Asaba,Nigeria,ABB,DNAS,6.204167,6.665278,1
Akwa Ibom Intl ,Uyo,Nigeria,QUO,DNAI,4.8725,8.093,1
Kasama ,Kasama,Zambia,KAA,FLKS,-10.216699600219727,31.13330078125,2
Mbeya ,Mbeya,Tanzania,\N,HTMB,-8.919444,33.463889,3
Mpanda ,Mpanda,Tanzania,\N,HTMP,-6.355374,31.084116,3
Songea ,Songea,Tanzania,SGX,HTSO,-10.682999610900879,35.58300018310547,3
Morogoro ,Morogoro,Tanzania,\N,HTMG,-6.797220230102539,37.653099060058594,3
Jiuhuashan ,Chizhou,China,JUH,ZSJH,30.7403,117.6856,8
Saertu ,Daqing,China,DQA,ZYDQ,46.7463888889,125.140555556,8
Zunyi Xinzhou ,Zunyi,China,ZYI,ZUZY,27.5895,107.0007,8
Conway Horry County ,Conway,United States,\N,KHYW,33.82849884,-79.12220001,-5
Lindu ,Yinchun,China,LDS,ZYLD,47.7520555556,129.019125,8
Anshun Huangguoshu ,Anshun,China,AVA,ZUAS,26.2605555556,105.873333333,8
Sikasso ,Sikasso,Mali,KSS,GASK,11.333000183105469,-5.699999809265137,0
Toowoomba Wellcamp ,Toowoomba,Australia,WTB,YBWW,-27.558332,151.793335,10
Tonghua Sanyuanpu ,Tonghua,China,TNH,ZYTN,42.2538888889,125.703333333,8
Suzhou Guangfu ,Suzhou,China,SZV,ZSSZ,31.2631,120.401001,8
City Manchester,Manchester,United Kingdom,\N,EGCB,53.471698761,-2.38971996307,0
Sleap ,Shrewsbury,United Kingdom,\N,EGCV,52.833900451699996,-2.77167010307,0
Beringin ,Muara Teweh,Indonesia,\N,WAOM,-0.940325021744,114.893875122,7
Mulia ,Mulia,Indonesia,LII,WAJM,-3.7018,137.957,9
Stenkol ,Bintuni,Indonesia,NTI,WASB,-2.1033,133.5164,9
Wasior ,Wasior,Indonesia,WSR,WASW,-2.721,134.5061,9
Silangit ,Siborong-Borong,Indonesia,DTB,WIMN,2.25973,98.991898,7
Lasikin ,Sinabang,Indonesia,\N,WITG,2.4102799892425537,96.32559967041016,7
Seunagan ,Nagan Raya,Indonesia,MEQ,WITC,4.25,96.21700286865234,7
Betoambari ,Bau-Bau,Indonesia,BUW,WAWB,-5.486879825592041,122.56900024414062,8
Kao ,Kao,Indonesia,KAZ,WAMK,1.1852799654006958,127.89600372314453,9
Melangguane ,Melonguane,Indonesia,MNA,WAMN,4.00694,126.672997,8
Sanggata/Sangkimah ,Sanggata,Indonesia,SGQ,WRLA,0.3847,117.543,8
Muara Bungo ,Muara Bungo,Indonesia,BUU,WIPI,-1.1278,102.135,7
Selayar/Aroepala ,Selayar,Indonesia,\N,WAWH,-6.1751,120.4362,8
Illaga ,Illaga,Indonesia,ILA,WABL,-3.97648,137.6225,9
Oksibil ,Oksibil,Indonesia,OKL,WAJO,-4.9071,140.6277,9
Kokonau ,Kokonau,Indonesia,KOX,WABN,-4.71075,136.43515,9
Clermont ,Clermont,Australia,CMQ,YCMT,-22.773099899291992,147.62100219726562,10
Warrnambool ,Warrnambool,Australia,WMB,YWBL,-38.2952995300293,142.44700622558594,10
Richmond ,Richmond,Australia,RCM,YRMD,-20.701900482177734,143.11500549316406,10
RAAF Base Curtin,Derby,Australia,DCN,YCIN,-17.5813999176,123.82800293,8
Kualanamu Intl ,Medan,Indonesia,KNO,WIMM,3.642222,98.885278,7
Gratiot Community ,Kamloops,Canada,AMN,KAMN,43.322101593,-84.68800354,-7
Asheboro Regional ,Asheboro,United States,\N,KHBI,35.65449905,-79.8946991,-5
Henderson Field,Wallace,United States,\N,KACZ,34.717899322509766,-78.00360107421875,-5
Emporia Greensville Regional ,Emporia,United States,\N,KEMV,36.6869010925293,-77.48280334472656,-5
San Gabriel Valley ,El Monte,United States,EMT,KEMT,34.086102,-118.035004,-8
Farah ,Farah,Afghanistan,FAH,OAFR,32.367000579833984,62.18299865722656,4.3
Pasighat ,Pasighat,India,IXT,VEPG,28.066099166870117,95.33560180664062,5.3
Kee Field,Pineville,United States,\N,KI16,37.600399017333984,-81.5593032836914,-5
Kramatorsk ,Kramatorsk,Ukraine,KRQ,UKCK,48.70560073852539,37.62889862060547,2
Lille/Marcq-en-Baroeul ,Marcq En Baroeul,France,\N,LFQO,50.687198638916016,3.0755600929260254,1
Kawass ,Kamsar,Guinea,\N,GUKR,10.651000022888,-14.533599853516,1
Stinson Municipal ,Stinson,United States,SSF,KSSF,29.336999893188,-98.471099853516,-5
Sallisaw Municipal ,Sallisaw,United States,\N,KJSV,35.4382019,-94.80280304,-5
Jasper County -Bell Field,Jasper,United States,JAS,KJAS,30.88570023,-94.03489685,-5
El Dorado Springs Memorial ,El dorado springs,United States,\N,K87K,37.8567008972168,-93.99909973144531,-5
Marfa Municipal ,Marfa,United States,MRF,KMRF,30.371099,-104.017997,-5
Alpine Casparis Municipal ,Alpine,United States,ALE,KE38,30.384199142499998,-103.683998108,-5
Bubaque ,Bubaque,Guinea-Bissau,BQE,GGBU,11.297355651855469,-15.838079452514648,0
Chichen Itza Intl ,Chichen Itza,Mexico,CZA,MMCT,20.6413002014,-88.4461975098,-6
Bunbury ,Bunbury,Australia,BUY,YBUN,-33.378299713134766,115.677001953125,8
Cable ,Upland,United States,CCB,KCCB,34.1115989685,-117.68800354,-8
Mount Sterling Montgomery County ,Mount Sterling,United States,\N,KIOB,38.05810165,-83.979599,-5
Elkhart Municipal ,Elkhart,United States,EKI,KEKM,41.7193984985,-86.00319671630001,-5
Nappanee Municipal ,Nappanee,United States,\N,KC03,41.44620132446289,-85.93479919433594,-5
Jim Hamilton L.B. Owens ,Columbia,United States,CUB,KCUB,33.970500946,-80.9952011108,-4
Grove Municipal ,Grove,United States,\N,KGMJ,36.60680008,-94.73860168,-5
Mc Pherson ,Mc Pherson,United States,\N,KMPR,38.35240173,-97.69129944,-5
Donaldson Field ,Greenville,United States,GDC,KGYH,34.758301,-82.376404,-4
Perry Houston County ,Perry,United States,\N,KPXE,32.51060104370117,-83.76730346679688,-4
Hartsville Regional ,Hartsville,United States,HVS,KHVS,34.4030990601,-80.11920166019999,-5
Horace Williams ,Chapel Hill,United States,\N,KIGX,35.935001,-79.065902,-5
San Cristobal de las Casas ,San Cristobal de las Casas,Mexico,SZT,MMSC,16.690299987793,-92.530097961426,-6
Dunnville ,Dunnville,Canada,DU9,CDU9,42.872200012200004,-79.5958023071,-5
Brunswick County ,Oak Island,United States,\N,KSUT,33.9292984,-78.07499695,-5
Chesterfield County ,Richmond,United States,\N,KFCI,37.40650177,-77.52500153,-4
Atherton ,Atherton,Australia,\N,YATN,-17.2616996765,145.51499939,10
Bagdarin ,Bagdarin,Russia,\N,UIUB,54.36920166015625,113.47899627685547,8
Scarlett Martinez Intl ,Rio Hato,Panama,RIH,MPRH,8.375880241394,-80.127899169922,-5
Henderson Oxford ,Oxford,United States,\N,KHNZ,36.36159897,-78.52919769,-5
Leesburg Intl ,Leesburg,United States,LEE,KLEE,28.82309914,-81.80870056,-5
Semyazino ,Vladimir,Russia,\N,UUBL,56.12670135498047,40.314998626708984,3
Witberg Tswalu ,Dedeben,South Africa,\N,FATW,-27.204999923706055,22.48189926147461,2
Mana Pools ,Mana Pools,Zimbabwe,\N,FVMN,-15.768735,29.385617,2
Pouso Alegre ,Pouso Alegre,Brazil,PPY,SNZA,-22.289199829101562,-45.91910171508789,-3
Brigadeiro Cabral ,Divinopolis,Brazil,DIQ,SNDV,-20.180700302124,-44.870899200439,-3
Yeysk ,Eysk,Russia,EIK,URKE,46.68,38.21,3
Berdyansk ,Berdyansk,Ukraine,ERD,UKDB,46.814998626708984,36.75809860229492,2
Blimbingsari ,Banyuwangi,Indonesia,BWX,WARB,-8.31015,114.3401,7
Erenhot Saiwusu Intl ,Erenhot,China,ERL,ZBER,43.4225,112.096667,8
Shobdon Aerodrome,Shobdon,United Kingdom,\N,EGBS,52.2416992188,-2.8811099529299997,0
Chino ,Chino,United States,CNO,KCNO,33.97470093,-117.637001,-8
Kamigoto ,Shin-kamigoto,Japan,\N,RJDK,33.0130996704,129.192001343,9
Ojika ,Odika,Japan,\N,RJDO,33.1907997131,129.089996338,9
Chofu ,Tokyo,Japan,\N,RJTF,35.67169952392578,139.5279998779297,9
Hateruma ,Taketomi,Japan,HTR,RORH,24.0589008331,123.805999756,9
Madison County ,London,United States,\N,KUYF,39.93270111,-83.46199799,-5
Las Brujas ,Cayo Santa Maria,Cuba,BWW,MUBR,22.621299743699996,-79.1472015381,-5
Digby (General Hospital) Heliport,Tremblay-en-France,France,\N,CDG2,44.6161003112793,-65.76190185546875,1
Thun ,Thun,Switzerland,\N,LSZW,46.756401062,7.60056018829,1
Lavrentiya ,Lavrentiya,Russia,\N,UHML,65.58000183105469,-170.99667358398438,12
Paso Robles Municipal ,Paso Robles,United States,PRB,KPRB,35.67290115,-120.6269989,-8
N 104 Helipad,Ulleung,South Korea,\N,RKDU,37.479166666699996,130.895555556,9
Beijing Daxing Intl ,Beijing,China,PKX,ZBAD,39.509945,116.41092,8
Kymi ,Kotka,Finland,\N,EFKY,60.5713996887207,26.896099090576172,2
Half Moon Bay ,Half Moon Bay,United States,HAF,KHAF,37.513401031499995,-122.500999451,-8
Hechi Jinchengjiang ,Hechi,China,HCJ,ZGHC,24.805,107.6997,8
Kadina ,Kadina,Australia,\N,YKDI,-33.97669982910156,137.66000366210938,9.5
Coondewanna ,Coondewanna,Australia,CJF,YCWA,-22.96669960022,118.81300354004,8
Guarapari ,Guarapari,Brazil,GUZ,SNGA,-20.646499633800005,-40.491901397700005,-3
Ubatuba ,Ubatuba,Brazil,UBT,SDUB,-23.441099166870117,-45.075599670410156,-3
Borroloola ,Borroloola,Australia,BOX,YBRL,-16.075300216674805,136.302001953125,9.5
Elsenthal Grafe ,Elsenthal,Germany,\N,EDNF,48.822498,13.3675,1
Newtownards ,Newtownards,United Kingdom,\N,EGAD,54.5811004639,-5.69193983078,0
Panshanger Aerodrome,Panshanger,United Kingdom,\N,EGLG,51.80250167849999,-0.158056005836,0
Stapleford Aerodrome,Stapleford,United Kingdom,\N,EGSG,51.652500152600005,0.155833005905,0
HAL ,Bangalore,India,\N,VOBG,12.9499998093,77.6681976318,5.5
Chichester/Goodwood ,Goodwood,United Kingdom,QUG,EGHR,50.85940170288086,-0.7591670155525208,0
Omarama Glider ,Omarama,New Zealand,\N,NZOA,-44.486698150634766,169.98599243164062,12
Haast Aerodrome,Haast,New Zealand,\N,NZHT,-43.865299224853516,169.04100036621094,12
Meschede-Schüren ,Meschede,Germany,\N,EDKM,51.30277633666992,8.239167213439941,1
Jumandy ,Tena,Ecuador,TNW,SEJD,-1.059722,-77.583333,-5
Morro da Urca Heliport,Rio de Janeiro,Brazil,\N,SDHU,-22.95166778564453,-43.16583251953125,-3
Dongji Aiport,Fuyuan,China,FYJ,ZYFY,48.199494,134.366447,8
Skúvoy Heliport,Skuvoy,Faroe Islands,\N,EKSY,61.76959991455078,-6.803410053253174,1
Stóra Dímun Heliport,Stora Dimun,Faroe Islands,\N,EKSR,61.685298919677734,-6.758500099182129,1
Frooba Heliport,Frooba,Faroe Islands,\N,EKFA,61.543701171875,-6.774419784545898,1
Person County ,Roxboro,United States,\N,KTDF,36.28490067,-78.98419952,-5
Zulu Inyala ,Phinda,South Africa,PZL,FADQ,-27.84939956665039,32.30970001220703,2
Liupanshui Yuezhao ,Liupanshui,China,LPF,ZUPS,26.609417,104.979,8
Kaili ,Kaili,China,KJH,ZUKJ,26.972,107.988,8
Shennongjia Hongping ,Shennongjia,China,HPG,ZHSN,31.626,110.34,8
Zhangjiakou Ningyuan ,Zhangjiakou,China,ZQZ,ZBZJ,40.7386016846,114.930000305,8
Arxan Yi’ershi ,Arxan,China,YIE,ZBES,47.3106,119.9117,8
Hengyang Nanyue ,Hengyang,China,HNY,ZGHY,26.9053,112.627998,8
Hongyuan ,Ngawa,China,AHJ,ZUHY,32.53154,102.35224,8
Wonsan Kalma Intl ,Wonsan,North Korea,WOS,ZKWS,39.166801,127.486,8.5
Mestia Queen Tamar ,Mestia,Georgia,\N,UGMS,43.053597,42.749012,5
Magas ,Magas,Russia,IGT,URMS,43.322299957300004,45.0125999451,3
Talladega Municipal ,Talladega,United States,ASN,KASN,33.569900512699995,-86.05090332030001,-5
Greenville Downtown ,Greenville,United States,GMU,KGMU,34.847900390599996,-82.34999847410002,-4
Mankato Regional ,Mankato,United States,\N,KMKT,44.22159958,-93.91870117,-6
Captain Auguste George ,Anegada,British Virgin Islands,NGD,TUPA,18.72719955444336,-64.32969665527344,-4
Troy Municipal at N Kenneth Campbell Field,Troy,United States,TOI,KTOI,31.860399,-86.012101,-5
Merkel Field Sylacauga Municipal ,Sylacauga,United States,\N,KSCD,33.17179870605469,-86.30549621582031,-5
Enterprise Municipal ,Enterprise,United States,ETS,KEDN,31.29969978,-85.89990234,-5
Ryan Field,Tucson,United States,\N,KRYN,32.1422004699707,-111.17500305175781,-7
Efogi ,Efogi,Papua New Guinea,EFG,AYEF,-9.15380555556,147.659805556,10
Kagi ,Kagi,Papua New Guinea,KGW,AYKQ,-9.135916666670001,147.669444444,10
Nadunumu ,Nadunumu,Papua New Guinea,NDN,AYNC,-9.14355555556,147.68425,10
Bodinumu ,Bodinumu,Papua New Guinea,BNM,AYBD,-9.107777777779999,147.666722222,10
Thomas C Russell Field,Alexander City,United States,ALX,KALX,32.914699554399995,-85.9629974365,-5
Port Keats ,Wadeye,Australia,PKT,YPKT,-14.25,129.5290069580078,9.5
Garden Point ,Pirlangimpi,Australia,GPN,YGPT,-11.40250015258789,130.4219970703125,9.5
Stade ,Stade,Germany,\N,EDHS,53.56111145019531,9.499167442321777,1
Meriden Markham Municipal ,Meriden,United States,\N,KMMK,41.50870132446289,-72.82949829101562,-5
Flinders Island ,Elliston,Australia,\N,YFLS,-33.730989,134.501,9.5
Luzern-Beromunster ,Lucerne,Switzerland,\N,LSZO,47.189998626708984,8.204719543457031,1
La Grand’combe ,La Grand’Combe,France,\N,LFTN,44.24440002441406,4.0122199058532715,1
Hamad Intl ,Doha,Qatar,DOH,OTHH,25.273056,51.608056,3
Fort Mackay / Horizon ,Wood Buffalo,Canada,HZP,CYNR,57.3816986084,-111.700996399,-7
Canmore Municipal Heliport,Canmore,Canada,\N,CEW9,51.07780075069999,-115.337997437,-7
Krasnokamensk ,Krasnokamensk,Russia,\N,UIAE,50.03310775756836,118.06114196777344,9
Ridgely Airpark,Ridgely,United States,\N,KRJD,38.97010040283203,-75.86630249023438,-5
New Castle Henry Co. Municipal ,New Castle,United States,\N,KUWL,39.87590027,-85.32649994,-4
Scott City Municipal ,Scott City,United States,\N,KTQK,38.474300384521484,-100.88500213623047,-5
Brewster Field,Holdredge,United States,HDE,KHDE,40.452099,-99.336502,-5
Pratt Regional ,Pratt,United States,PTT,KPTT,37.70159912,-98.74690247,-5
Wahoo Municipal ,Wahoo,United States,\N,KAHQ,41.2412986755,-96.59400177,-5
Jim Kelly Field,Lexington,United States,LXN,KLXN,40.791000366199995,-99.7772979736,-5
Sublette Municipal ,Sublette,United States,\N,K19S,37.49140167,-100.8300018,-5
Council Bluffs Municipal ,Council Bluffs,United States,CBF,KCBF,41.2592010498,-95.760597229,-5
Kokomo Municipal ,Kokomo,United States,OKK,KOKK,40.528198242188,-86.05899810791,-4
Neodesha Municipal ,Neodesha,United States,\N,K2K7,37.43539810180664,-95.64610290527344,-5
King Ranch ,Sutton,United States,\N,AK59,61.79560089111328,-148.35499572753906,-8
Elkhart Morton County ,Elkhart,United States,\N,KEHA,37.000702,-101.879997,-5
Front Range ,Denver,United States,\N,KFTG,39.785301208496094,-104.54299926757812,-6
Galesburg Municipal ,Galesburg,United States,GBG,KGBG,40.937999725299996,-90.431098938,-5
Guymon Municipal ,Guymon,United States,GUY,KGUY,36.6851005554,-101.508003235,-5
Meade Municipal ,Meade,United States,\N,KMEJ,37.27690124511719,-100.35600280761719,-5
Turkey Mountain Estates ,Shell Knob,United States,\N,MO00,36.59170150756836,-93.66690063476562,-5
Ulysses ,Ulysses,United States,\N,KULS,37.60400009,-101.3740005,-5
Flagler Aerial Spraying Inc ,Flagler,United States,\N,CO00,39.279998779296875,-103.06700134277344,-6
Independence Municipal ,Independence,United States,IDP,KIDP,37.1584014893,-95.77839660640001,-5
Augusta Municipal ,Augusta,United States,\N,K3AU,37.671600341796875,-97.0779037475586,-5
Larned Pawnee County ,Larned,United States,\N,KLQR,38.20859909,-99.08599854,-5
Lampasas ,Lampasas,United States,\N,KLZZ,31.106199264526367,-98.1958999633789,-5
Bay City Municipal ,Bay City,United States,BBC,KBYY,28.9733009338,-95.8635025024,-5
Cox Field,Paris,United States,PRX,KPRX,33.636600494385,-95.450798034668,-5
Coffeyville Municipal ,Coffeyville,United States,CFV,KCFV,37.09400177,-95.5718994141,-5
The Farm ,Summit,United States,\N,24SC,33.93579864501953,-81.42970275878906,-4
Greeley–Weld County ,Greeley,United States,GXY,KGXY,40.4374008179,-104.633003235,-7
General Dewitt Spain ,Memphis,United States,\N,KM01,35.20069885,-90.05400085,-4
Oryol Yuzhny ,Oakley,United States,OEL,UUOR,52.934700012200004,36.0022010803,-5
Fremont Municipal ,Fremont,United States,FET,KFET,41.44910049,-96.52020264,-5
La Grande/Union County ,La Grande,United States,LGD,KLGD,45.2901992798,-118.007003784,-7
Olsztyn-Mazury ,Szczytno-Szymany,Poland,SZY,EPSY,53.481899,20.9377,1
Pocono Mountains Municipal ,Mount Pocono,United States,MPO,KMPO,41.137503,-75.378897,-5
Quakertown ,Quakertown,United States,UKT,KUKT,40.435199737549,-75.381896972656,-5
Banff ,Banff,Canada,YBA,CYBA,51.207340469900004,-115.541861057,-7
Nordborg Flyveplads,Nordborg,Denmark,\N,EKNB,55.07485,9.753379,1
Banning Municipal ,Banning,United States,BNG,KBNG,33.9230995178,-116.850997925,-8
Gießen-Lützellinden ,Giessen,Germany,\N,EDFL,50.543888092041016,8.590277671813965,1
Tököl ,Budapest,Hungary,\N,LHTL,47.345298767100005,18.980800628699996,1
Karl Stefan Memorial ,Norfolk Nebraska,United States,OFK,KOFK,41.985500335693,-97.435096740723,-6
Kotido ,Kotido,Uganda,\N,HUKO,2.953,34.1232,3
Arlington Municipal ,Arlington,United States,\N,KAWO,48.16070175,-122.1589966,-8
Paracatu ,Paracatu,Brazil,\N,SNZR,-17.242599487304688,-46.88309860229492,-3
Das Bandeirinhas ,Conselheiro Lafaiete,Brazil,\N,SNKF,-20.738585,-43.797444,-3
Janaúba ,Janauba,Brazil,\N,SNAP,-15.732,-43.323102,-3
Juscelino Kubitscheck ,Teofilo Otoni,Brazil,TFL,SNTO,-17.89229965209961,-41.51359939575195,-3
Cristiano Ferreira Varella ,Muriae,Brazil,\N,SNBM,-21.126100540161133,-42.39440155029297,-3
Peter O Knight ,Tampa,United States,TPF,KTPF,27.915599822998,-82.44930267334,-5
Parati ,Paraty,Brazil,\N,SDTK,-23.2243995667,-44.720298767100005,-3
Umberto Modiano ,Buzios,Brazil,BZC,SBBZ,-22.770999908447266,-41.96289825439453,-3
Angra dos Reis ,Angra dos Reis,Brazil,\N,SDAG,-22.975299835205078,-44.307098388671875,-3
Itaperuna ,Itaperuna,Brazil,ITP,SDUN,-21.219299316399997,-41.8759002686,-3
Maricá ,Marica,Brazil,\N,SDMC,-22.9195,-42.830898,-3
Resende ,Resende,Brazil,REZ,SDRS,-22.4785003662,-44.4803009033,-3
Saquarema ,Saquarema,Brazil,\N,SDSK,-22.92972183227539,-42.50694274902344,-3
Drumheller Municipal ,Drumheller,Canada,\N,CEG4,51.49639892578125,-112.7490005493164,-7
Mwene-Ditu ,Mwene-Ditu,Congo (Kinshasa),\N,FZWE,-6.982999801635742,23.08300018310547,1
Tunta ,Kabinda,Congo (Kinshasa),KBN,FZWT,-6.132999897,24.4829998016,1
Ikela ,Ikela,Congo (Kinshasa),IKL,FZGV,-1.048109,23.372501,1
Aripuanã ,Aripuana,Brazil,AIR,SWRP,-10.188278,-59.457273,-4
Juruena ,Juruena,Brazil,JRN,SWJU,-10.305832862854004,-58.489444732666016,-4
Juína ,Juina,Brazil,JIA,SWJN,-11.419444,-58.701668,-4
Vila Rica ,Vila Rica,Brazil,VLP,SWVC,-9.979443550109863,-51.1422233581543,-4
Inácio Luís do Nascimento ,Juara,Brazil,JUA,SIZX,-11.2966,-57.5495,-4
Cáceres ,Caceres,Brazil,CCX,SWKC,-16.04360008239746,-57.62990188598633,-4
Posto Leonardo Vilas Boas ,Chapada dos Guimaraes,Brazil,\N,SWPL,-12.198332786560059,-53.38166809082031,-4
Tangará da Serra ,Tangara da Serra,Brazil,TGQ,SWTS,-14.661999702500001,-57.4435005188,-4
Canarana ,Canarana,Brazil,CQA,SWEK,-13.574443817138672,-52.27055740356445,-4
Vila Bela da Santíssima Trindade ,Vila Bela da Santissima Trindade,Brazil,MTG,SWVB,-14.9942,-59.9458,-4
Bumbar ,Bumba,Congo (Kinshasa),BMB,FZFU,2.18278,22.481701,1
Sobral ,Sobral,Brazil,\N,SNOB,-3.67889,-40.336802,-3
Arapiraca ,Arapiraca,Brazil,APQ,SNAL,-9.775360107421875,-36.62919998168945,-3
Cangapara ,Floriano,Brazil,FLB,SNQG,-6.8463897705078125,-43.077301025390625,-3
Picos ,Picos,Brazil,PCS,SNPC,-7.0620598793029785,-41.52370071411133,-3
Beni ,Beni,Congo (Kinshasa),BNC,FZNP,0.575,29.4739,1
Boende ,Boende,Congo (Kinshasa),BNB,FZGN,-0.21699999272823334,20.850000381469727,1
Montauk ,Montauk,United States,MTP,KMTP,41.0765,-71.920797,-4
Porter County Municipal ,Valparaiso IN,United States,VPZ,KVPZ,41.45399857,-87.00710297,-5
Dharavandhoo ,DHARAVANDHOO,Maldives,DRV,VRMD,5.1561,73.1302,5
Saumlaki/Olilit ,Saumlaki,Indonesia,SXK,WAPI,-7.9886097908,131.305999756,9
Cerro Largo Intl ,Melo,Uruguay,MLZ,SUMO,-32.33789825439453,-54.21670150756836,-3
Tydeo Larre Borges ,Paysandu,Uruguay,PDU,SUPU,-32.36330032348633,-58.0619010925293,-3
Artigas Intl ,Artigas,Uruguay,ATI,SUAG,-30.400699615478516,-56.50790023803711,-3
Murray Bridge ,Murray Bridge,Australia,\N,YMBD,-35.06669998168945,139.2270050048828,10
Horsham ,Horsham,Australia,HSM,YHSM,-36.669700622558594,142.17300415039062,10
Swan Hill ,Swan Hill,Australia,SWH,YSWH,-35.37580108642578,143.5330047607422,10
Turtle Island Seaplane Base,Turtle Island,Fiji,TTL,NFUL,-16.966,177.368,12
Dewadaru – Kemujan Island,Karimunjawa,Indonesia,KWB,WARU,-5.80091,110.47838,7
Kongolo ,Kongolo,Congo (Kinshasa),KOO,FZRQ,-5.39444,26.99,1
Attopeu ,Attopeu,Laos,AOU,VLAP,14.814715357,106.821699142,7
Kahemba ,Kahemba,Congo (Kinshasa),\N,FZCF,-7.333000183105469,19.017000198364258,1
Francisco de Miranda ,Caracas,Venezuela,\N,SVFM,10.485033035299999,-66.8435134888,-4
São Miguel do Oeste ,Sao Miguel do Oeste,Brazil,SQX,SSOE,-26.781600952148438,-53.503501892089844,-3
Mason County ,Ludington,United States,LDM,KLDM,43.96250153,-86.40789795,-5
Reid-Hillview of Santa Clara County,San Jose,United States,RHV,KRHV,37.332901001,-121.819000244,8
Sohar ,Sohar,Oman,OHS,OOSH,24.38604,56.62541,4
Kadanwari ,Kadanwari,Pakistan,KCF,OPKW,27.1667003632,69.31670379639999,5
Sawan ,Sindh,Pakistan,RZS,OPSW,26.9662,68.878098,5
Thamkharka ,Thamkharka,Nepal,\N,VNTH,27.04787,86.858022,5.75
Thimarafushi ,Thimarafushi,Maldives,TMF,VRNT,2.211,73.1533,5
Ifuru ,Ifuru,Maldives,IFU,VREI,5.7083,73.025,5
Kaintiba ,Kieta,Papua New Guinea,KZF,AYKT,-7.50025,146.033833333,10
Ordu Giresun ,Ordu-Giresun,Turkey,OGU,LTCB,40.966047,38.080994,2
Hakkari Yüksekova ,Hakkari,Turkey,YKO,LTCW,37.5497,44.2381,2
Jelenia Góra Glider ,Jelenia Gora,Poland,\N,EPJG,50.89889907836914,15.785599708557129,1
Bathpalathang ,Jakar,Bhutan,BUT,VQBT,27.5622,90.7471,6
